"463","F5","5BW81","3150,676,3152,733,3182,733,3191,713,3215,707,3215,677","81"
"464","F5","5BW64","2970,839,2972,896,3002,896,3011,876,3035,870,3035,840","64"
"465","F5","5BW79","3151,840,3153,897,3183,897,3192,877,3216,871,3216,841","79"
"466","F5","5BW101","3331,675,3333,732,3363,732,3372,712,3396,706,3396,676","101"
"467","F5","5BW99","3331,839,3333,896,3363,896,3372,876,3396,870,3396,840","99"
"468","F5","5BW97","3332,1004,3334,1061,3364,1061,3373,1041,3397,1035,3397,1005","97"
"469","F5","5BW135","3717,1004,3719,1061,3749,1061,3758,1041,3782,1035,3782,1005","135"
"470","F5","5BW77","3150,1002,3152,1059,3182,1059,3191,1039,3215,1033,3215,1003","77"
"471","F5","5BW62","2970,1003,2972,1060,3002,1060,3011,1040,3035,1034,3035,1004","62"
"472","F5","5BW117","3511,1004,3513,1061,3543,1061,3552,1041,3576,1035,3576,1005","117"
"473","F5","5BW133","3717,1168,3719,1225,3749,1225,3758,1205,3782,1199,3782,1169","133"
"474","F5","5BW95","3331,1168,3333,1225,3363,1225,3372,1205,3396,1199,3396,1169","95"
"475","F5","5BW75","3151,1168,3153,1225,3183,1225,3192,1205,3216,1199,3216,1169","75"
"476","F5","5BW115","3511,1168,3513,1225,3543,1225,3552,1205,3576,1199,3576,1169","115"
"477","F5","5BW137","3717,840,3719,897,3749,897,3758,877,3782,871,3782,841","37"
"478","F5","5BW60","2970,1169,2972,1226,3002,1226,3011,1206,3035,1200,3035,1170","60"
"479","F5","5BW44","2789,1168,2791,1225,2821,1225,2830,1205,2854,1199,2854,1169","44"
"480","F5","5BW02","2371,1169,2373,1226,2403,1226,2412,1206,2436,1200,2436,1170","02"
"481","F5","5BW24","2552,1169,2554,1226,2584,1226,2593,1206,2617,1200,2617,1170","24"
"482","F5","5BW04","2371,1004,2373,1061,2403,1061,2412,1041,2436,1035,2436,1005","04"
"483","F5","5BW26","2552,1003,2554,1060,2584,1060,2593,1040,2617,1034,2617,1004","26"
"484","F5","5BW46","2790,1004,2792,1061,2822,1061,2831,1041,2855,1035,2855,1005","46"
"485","F5","5BW06","2372,840,2374,897,2404,897,2413,877,2437,871,2437,841","06"
"486","F5","5BW28","2552,840,2554,897,2584,897,2593,877,2617,871,2617,841","28"
"487","F5","5BW48","2789,840,2791,897,2821,897,2830,877,2854,871,2854,841","48"
"488","F5","5BW08","2372,676,2374,733,2404,733,2413,713,2437,707,2437,677","08"
"489","F5","5BW30","2552,675,2554,732,2584,732,2593,712,2617,706,2617,676","30"
"490","F5","5BW50","2790,676,2792,733,2822,733,2831,713,2855,707,2855,677","50"
"491","F5","5BW131","3683,1274,3716,1274,3714,1330,3651,1330,3651,1300,3675,1291","131"
"492","F5","5BW111","3477,1109,3510,1109,3508,1165,3445,1165,3445,1135,3469,1126","111"
"493","F5","5BW91","3296,1109,3329,1109,3327,1165,3264,1165,3264,1135,3288,1126","91"
"494","F5","5BW93","3296,1273,3329,1273,3327,1329,3264,1329,3264,1299,3288,1290","93"
"495","F5","5BW113","3477,1274,3510,1274,3508,1330,3445,1330,3445,1300,3469,1291","113"
"496","F5","5BW17","2519,781,2552,781,2550,837,2487,837,2487,807,2511,798","17"
"497","F5","5BW36","2699,781,2732,781,2730,837,2667,837,2667,807,2691,798","36"
"498","F5","5BW19","2518,945,2551,945,2549,1001,2486,1001,2486,971,2510,962","19"
"499","F5","5BW38","2699,946,2732,946,2730,1002,2667,1002,2667,972,2691,963","38"
"500","F5","5BW52","2934,782,2967,782,2965,838,2902,838,2902,808,2926,799","52"
"501","F5","5BW68","3116,781,3149,781,3147,837,3084,837,3084,807,3108,798","68"
"502","F5","5BW40","2699,1109,2732,1109,2730,1165,2667,1165,2667,1135,2691,1126","40"
"503","F5","5BW58","2935,1274,2968,1274,2966,1330,2903,1330,2903,1300,2927,1291","58"
"504","F5","5BW42","2699,1274,2732,1274,2730,1330,2667,1330,2667,1300,2691,1291","42"
"505","F5","5BW56","2936,1109,2969,1109,2967,1165,2904,1165,2904,1135,2928,1126","56"
"506","F5","5BW22","2519,1273,2552,1273,2550,1329,2487,1329,2487,1299,2511,1290","22"
"507","F5","5BW128","3682,945,3715,945,3713,1001,3650,1001,3650,971,3674,962","128"
"508","F5","5BW89","3297,945,3330,945,3328,1001,3265,1001,3265,971,3289,962","89"
"509","F5","5BW107","3478,781,3511,781,3509,837,3446,837,3446,807,3470,798","107"
"510","F5","5BW109","3477,945,3510,945,3508,1001,3445,1001,3445,971,3469,962","109"
"511","F5","5BW87","3297,782,3330,782,3328,838,3265,838,3265,808,3289,799","87"
"512","F5","5BW54","2936,945,2969,945,2967,1001,2904,1001,2904,971,2928,962","54"
"513","F5","5BW126","3684,781,3717,781,3715,837,3652,837,3652,807,3676,798","126"
"514","F5","5BW73","3116,1274,3149,1274,3147,1330,3084,1330,3084,1300,3108,1291","73"
"515","F5","5BW70","3117,944,3150,944,3148,1000,3085,1000,3085,970,3109,961","70"
"516","F5","5BW138","3719,780,3751,780,3758,799,3781,805,3782,837,3719,836","138"
"517","F5","5BW120","3513,780,3545,780,3552,799,3575,805,3576,837,3513,836","120"
"518","F5","5BW100","3333,781,3365,781,3372,800,3395,806,3396,838,3333,837","100"
"519","F5","5BW80","3150,781,3182,781,3189,800,3212,806,3213,838,3150,837","80"
"520","F5","5BW78","3152,943,3184,943,3191,962,3214,968,3215,1000,3152,999","78"
"521","F5","5BW98","3332,944,3364,944,3371,963,3394,969,3395,1001,3332,1000","98"
"522","F5","5BW118","3512,944,3544,944,3551,963,3574,969,3575,1001,3512,1000","118"
"523","F5","5BW136","3717,944,3749,944,3756,963,3779,969,3780,1001,3717,1000","136"
"524","F5","5BW74","3152,1273,3184,1273,3191,1292,3214,1298,3215,1330,3152,1329","74"
"525","F5","5BW94","3333,1273,3365,1273,3372,1292,3395,1298,3396,1330,3333,1329","94"
"526","F5","5BW76","3152,1108,3184,1108,3191,1127,3214,1133,3215,1165,3152,1164","76"
"527","F5","5BW96","3332,1107,3364,1107,3371,1126,3394,1132,3395,1164,3332,1163","96"
"528","F5","5BW136","3717,944,3749,944,3756,963,3779,969,3780,1001,3717,1000","136"
"529","F5","5BW74","3152,1273,3184,1273,3191,1292,3214,1298,3215,1330,3152,1329","74"
"530","F5","5BW94","3333,1273,3365,1273,3372,1292,3395,1298,3396,1330,3333,1329","94"
"531","F5","5BW76","3152,1108,3184,1108,3191,1127,3214,1133,3215,1165,3152,1164","76"
"532","F5","5BW96","3332,1107,3364,1107,3371,1126,3394,1132,3395,1164,3332,1163","96"
"533","F5","5BW116","3513,1107,3545,1107,3552,1126,3575,1132,3576,1164,3513,1163","116"
"534","F5","5BW134","3718,1109,3750,1109,3757,1128,3780,1134,3781,1166,3718,1165","134"
"535","F5","5BW132","3719,1273,3751,1273,3758,1292,3781,1298,3782,1330,3719,1329","132"
"536","F5","5BW114","3512,1272,3544,1272,3551,1291,3574,1297,3575,1329,3512,1328","114"
"537","F5","5BW29","2554,781,2586,781,2593,800,2616,806,2617,838,2554,837","29"
"538","F5","5BW49","2791,780,2823,780,2830,799,2853,805,2854,837,2791,836","49"
"539","F5","5BW65","2972,780,3004,780,3011,799,3034,805,3035,837,2972,836","65"
"540","F5","5BW05","2374,944,2406,944,2413,963,2436,969,2437,1001,2374,1000","05"
"541","F5","5BW27","2554,944,2586,944,2593,963,2616,969,2617,1001,2554,1000","27"
"542","F5","5BW47","2791,944,2823,944,2830,963,2853,969,2854,1001,2791,1000","47"
"543","F5","5BW63","2971,944,3003,944,3010,963,3033,969,3034,1001,2971,1000","63"
"544","F5","5BW03","2374,1109,2406,1109,2413,1128,2436,1134,2437,1166,2374,1165","03"
"545","F5","5BW25","2554,1109,2586,1109,2593,1128,2616,1134,2617,1166,2554,1165","25"
"546","F5","5BW45","2791,1109,2823,1109,2830,1128,2853,1134,2854,1166,2791,1165","45"
"547","F5","5BW61","2972,1109,3004,1109,3011,1128,3034,1134,3035,1166,2972,1165","61"
"548","F5","5BW01","2374,1272,2406,1272,2413,1291,2436,1297,2437,1329,2374,1328","01"
"549","F5","5BW23","2554,1272,2586,1272,2593,1291,2616,1297,2617,1329,2554,1328","23"
"550","F5","5BW43","2791,1272,2823,1272,2830,1291,2853,1297,2854,1329,2791,1328","43"
"551","F5","5BW59","2971,1273,3003,1273,3010,1292,3033,1298,3034,1330,2971,1329","59"
"552","F5","5BW122","3502,529,3534,529,3541,548,3564,554,3565,586,3502,585","122"
"553","F5","5BW68","3116,781,3149,781,3147,837,3084,837,3084,807,3108,798","68"
"554","F5","5BW40","2699,1109,2732,1109,2730,1165,2667,1165,2667,1135,2691,1126","40"
"555","F5","5BW58","2935,1274,2968,1274,2966,1330,2903,1330,2903,1300,2927,1291","58"
"556","F5","5BW42","2699,1274,2732,1274,2730,1330,2667,1330,2667,1300,2691,1291","42"
"557","F5","5BW56","2936,1109,2969,1109,2967,1165,2904,1165,2904,1135,2928,1126","56"
"558","F5","5BW22","2519,1273,2552,1273,2550,1329,2487,1329,2487,1299,2511,1290","22"
"559","F5","5BW128","3682,945,3715,945,3713,1001,3650,1001,3650,971,3674,962","128"
"560","F5","5BW89","3297,945,3330,945,3328,1001,3265,1001,3265,971,3289,962","89"
"561","F5","5BW107","3478,781,3511,781,3509,837,3446,837,3446,807,3470,798","107"
"562","F5","5BW109","3477,945,3510,945,3508,1001,3445,1001,3445,971,3469,962","109"
"563","F5","5BW87","3297,782,3330,782,3328,838,3265,838,3265,808,3289,799","87"
"564","F5","5BW54","2936,945,2969,945,2967,1001,2904,1001,2904,971,2928,962","54"
"565","F5","5BW126","3684,781,3717,781,3715,837,3652,837,3652,807,3676,798","126"
"566","F5","5BW73","3116,1274,3149,1274,3147,1330,3084,1330,3084,1300,3108,1291","73"
"567","F5","5BW70","3117,944,3150,944,3148,1000,3085,1000,3085,970,3109,961","70"
"568","F5","5BW138","3719,780,3751,780,3758,799,3781,805,3782,837,3719,836","138"
"569","F5","5BW120","3513,780,3545,780,3552,799,3575,805,3576,837,3513,836","120"
"570","F5","5BW100","3333,781,3365,781,3372,800,3395,806,3396,838,3333,837","100"
"571","F5","5BW80","3150,781,3182,781,3189,800,3212,806,3213,838,3150,837","80"
"572","F5","5BW78","3152,943,3184,943,3191,962,3214,968,3215,1000,3152,999","78"
"573","F5","5BW98","3332,944,3364,944,3371,963,3394,969,3395,1001,3332,1000","98"
"574","F5","5BW118","3512,944,3544,944,3551,963,3574,969,3575,1001,3512,1000","118"
"575","F5","5BW136","3717,944,3749,944,3756,963,3779,969,3780,1001,3717,1000","136"
"576","F5","5BW74","3152,1273,3184,1273,3191,1292,3214,1298,3215,1330,3152,1329","74"
"577","F5","5BW94","3333,1273,3365,1273,3372,1292,3395,1298,3396,1330,3333,1329","94"
"578","F5","5BW76","3152,1108,3184,1108,3191,1127,3214,1133,3215,1165,3152,1164","76"
"579","F5","5BW96","3332,1107,3364,1107,3371,1126,3394,1132,3395,1164,3332,1163","96"
"580","F5","5BW49","2791,780,2823,780,2830,799,2853,805,2854,837,2791,836","49"
"581","F5","5BW65","2972,780,3004,780,3011,799,3034,805,3035,837,2972,836","65"
"582","F5","5BW05","2374,944,2406,944,2413,963,2436,969,2437,1001,2374,1000","05"
"583","F5","5BW27","2554,944,2586,944,2593,963,2616,969,2617,1001,2554,1000","27"
"584","F5","5BW47","2791,944,2823,944,2830,963,2853,969,2854,1001,2791,1000","47"
"585","F5","5BW63","2971,944,3003,944,3010,963,3033,969,3034,1001,2971,1000","63"
"586","F5","5BW03","2374,1109,2406,1109,2413,1128,2436,1134,2437,1166,2374,1165","03"
"587","F5","5BW25","2554,1109,2586,1109,2593,1128,2616,1134,2617,1166,2554,1165","25"
"588","F5","5BW45","2791,1109,2823,1109,2830,1128,2853,1134,2854,1166,2791,1165","45"
"589","F5","5BW61","2972,1109,3004,1109,3011,1128,3034,1134,3035,1166,2972,1165","61"
"590","F5","5BW01","2374,1272,2406,1272,2413,1291,2436,1297,2437,1329,2374,1328","01"
"591","F5","5BW23","2554,1272,2586,1272,2593,1291,2616,1297,2617,1329,2554,1328","23"
"592","F5","5BW43","2791,1272,2823,1272,2830,1291,2853,1297,2854,1329,2791,1328","43"
"593","F5","5BW59","2971,1273,3003,1273,3010,1292,3033,1298,3034,1330,2971,1329","59"
"594","F5","5BW122","3502,529,3534,529,3541,548,3564,554,3565,586,3502,585","122"
"595","F5","5BW102","3322,529,3354,529,3361,548,3384,554,3385,586,3322,585","102"
"596","F5","5BW124","3646,424,3646,456,3669,460,3678,480,3707,480,3707,424","124"
"597","F5","5BW104","3434,424,3434,456,3457,460,3466,480,3495,480,3495,424","104"
"598","F5","5BW84","3254,423,3254,455,3277,459,3286,479,3315,479,3315,423","84"
"599","F5","5BW33","2686,425,2686,457,2709,461,2718,481,2747,481,2747,425","33"
"600","F5","5BW15","2506,424,2506,456,2529,460,2538,480,2567,480,2567,424","15"
"601","F5","5BW82","3141,528,3173,528,3180,547,3203,553,3204,585,3141,584","82"
"602","F5","5BW07","2374,780,2406,780,2413,799,2436,805,2437,837,2374,836","07"
"603","F5","5BW13","2391,530,2423,530,2430,549,2453,555,2454,587,2391,586","13"
"604","F5","5BW31","2573,529,2605,529,2612,548,2635,554,2636,586,2573,585","31"
"605","F5","5BW105","3466,530,3499,530,3497,586,3434,586,3434,556,3458,547","105"
"606","F5","5BW34","2718,529,2751,529,2749,585,2686,585,2686,555,2710,546","34"
"607","F5","5BW85","3286,530,3319,530,3317,586,3254,586,3254,556,3278,547","85"
"608","F5","5BW123","3500,423,3502,480,3532,480,3541,460,3565,454,3565,424","123"
"609","F5","5BW103","3321,424,3323,481,3353,481,3362,461,3386,455,3386,425","103"
"610","F5","5BW10","2210,423,2212,480,2242,480,2251,460,2275,454,2275,424","10"
"611","F5","5BW32","2571,423,2573,480,2603,480,2612,460,2636,454,2636,424","32"
"612","F5","5BW83","3140,423,3142,480,3172,480,3181,460,3205,454,3205,424","83"
"613","F5","5BW11","2325,424,2325,456,2348,460,2357,480,2386,480,2386,424","11"
"614","F5","5BW14","2391,424,2393,481,2423,481,2432,461,2456,455,2456,425","14"
"615","F5","5BW12","2357,530,2390,530,2388,586,2325,586,2325,556,2349,547","12"
"616","F5","5BW09","2211,529,2243,529,2250,548,2273,554,2274,586,2211,585","09"
"617","F5","5AW38","1168,1109,1200,1109,1207,1128,1230,1134,1231,1166,1168,1165","38"
"618","F5","5AW40","1168,1273,1200,1273,1207,1292,1230,1298,1231,1330,1168,1329","40"
"619","F5","5AW20","1347,1272,1379,1272,1386,1291,1409,1297,1410,1329,1347,1328","20"
"620","F5","5AW36","1167,944,1199,944,1206,963,1229,969,1230,1001,1167,1000","36"
"621","F5","5AW17","1347,943,1379,943,1386,962,1409,968,1410,1000,1347,999","17"
"622","F5","5AW34","1167,780,1199,780,1206,799,1229,805,1230,837,1167,836","34"
"623","F5","5AW15","1348,780,1380,780,1387,799,1410,805,1411,837,1348,836","15"
"624","F5","5AW08","1462,675,1462,707,1485,712,1494,731,1523,731,1523,675","08"
"625","F5","5AW28","56,88,27,06,10","28"
"626","F5","5AW06","1462,840,1462,872,1485,877,1494,896,1523,896,1523,840","06"
"627","F5","5AW26","1281,840,1281,872,1304,877,1313,896,1342,896,1342,840","26"
"628","F5","5AW24","1281,1004,1281,1036,1304,1041,1313,1060,1342,1060,1342,1004","24"
"629","F5","5AW04","1461,1003,1461,1035,1484,1040,1493,1059,1523,1063,1522,1003","04"
"630","F5","5AW22","1281,1168,1281,1200,1304,1205,1313,1224,1342,1224,1342,1168","22"
"631","F5","5AW02","1460,1169,1460,1201,1483,1206,1492,1225,1524,1223,1524,1170","02"
"632","F5","5AW03","1492,1108,1525,1108,1523,1164,1460,1164,1460,1134,1484,1125","03"
"633","F5","5AW23","1312,1109,1345,1109,1343,1165,1280,1165,1280,1135,1304,1126","23"
"634","F5","5AW21","1312,1273,1345,1273,1343,1329,1280,1329,1280,1299,1304,1290","21"
"635","F5","5AW25","1312,945,1345,945,1343,1001,1280,1001,1280,971,1304,962","25"
"636","F5","5AW05","1493,945,1526,945,1524,1001,1461,1001,1461,971,1485,962","05"
"637","F5","5AW27","1312,781,1345,781,1343,837,1280,837,1280,807,1304,798","27"
"638","F5","5AW07","1493,781,1526,781,1524,837,1461,837,1461,807,1485,798","07"
"639","F5","5AW01","1493,1274,1526,1274,1524,1330,1461,1330,1461,1300,1485,1291","01"
"640","F5","5AW19","1347,1166,1349,1223,1379,1223,1388,1203,1412,1197,1412,1167","19"
"641","F5","5AW14","1346,675,1348,732,1378,732,1387,712,1411,706,1411,676","14"
"642","F5","5AW16","1346,839,1348,896,1378,896,1387,876,1411,870,1411,840","16"
"643","F5","5AW35","1166,838,1168,895,1198,895,1207,875,1231,869,1231,839","35"
"644","F5","5AW37","1166,1003,1168,1060,1198,1060,1207,1040,1231,1034,1231,1004","37"
"645","F5","5AW18","1347,1003,1349,1060,1379,1060,1388,1040,1412,1034,1412,1004","18"
"646","F5","5AW39","1166,1167,1168,1224,1198,1224,1207,1204,1231,1198,1231,1168","39"
"647","F5","5AW33","1166,675,1168,732,1198,732,1207,712,1231,706,1231,676","33"
"648","F5","5AW69","729,1003,731,1060,761,1060,770,1040,794,1034,794,1004","69"
"649","F5","5AW53","910,1003,912,1060,942,1060,951,1040,975,1034,975,1004","53"
"650","F5","5AW111","369,1167,371,1224,401,1224,410,1204,434,1198,434,1168","111"
"651","F5","5AW90","549,1167,551,1224,581,1224,590,1204,614,1198,614,1168","90"
"652","F5","5AW70","730,1168,732,1225,762,1225,771,1205,795,1199,795,1169","70"
"653","F5","5AW55","911,1167,913,1224,943,1224,952,1204,976,1198,976,1168","55"
"654","F5","5AW88","549,1003,551,1060,581,1060,590,1040,614,1034,614,1004","88"
"655","F5","5AW127","188,1168,190,1225,220,1225,229,1205,253,1199,253,1169","127"
"656","F5","5AW109","368,1003,370,1060,400,1060,409,1040,433,1034,433,1004","109"
"657","F5","5AW51","910,839,912,896,942,896,951,876,975,870,975,840","51"
"658","F5","5AW67","730,840,732,897,762,897,771,877,795,871,795,841","67"
"659","F5","5AW86","549,840,551,897,581,897,590,877,614,871,614,841","86"
"660","F5","5AW107","369,839,371,896,401,896,410,876,434,870,434,840","107"
"661","F5","5AW124","188,840,190,897,220,897,229,877,253,871,253,841","124"
"662","F5","5AW126","187,1004,189,1061,219,1061,228,1041,252,1035,252,1005","126"
"663","F5","5AW49","910,675,912,732,942,732,951,712,975,706,975,676","49"
"664","F5","5AW65","730,675,732,732,762,732,771,712,795,706,795,676","65"
"665","F5","5AW84","549,675,551,732,581,732,590,712,614,706,614,676","84"
"666","F5","5AW104","369,676,371,733,401,733,410,713,434,707,434,677","104"
"667","F5","5AW122","188,675,190,732,220,732,229,712,253,706,253,676","122"
"668","F5","5AW130","123,1168,123,1200,146,1205,155,1224,184,1224,184,1168","130"
"669","F5","5AW42","1025,1169,1025,1201,1048,1206,1057,1225,1086,1225,1086,1169","42"
"670","F5","5AW58","845,1169,845,1201,868,1206,877,1225,906,1225,906,1169","58"
"671","F5","5AW73","664,1169,664,1201,687,1206,696,1225,725,1225,725,1169","73"
"672","F5","5AW93","484,1168,484,1200,507,1205,516,1224,545,1224,545,1168","93"
"673","F5","5AW113","304,1169,304,1201,327,1206,336,1225,365,1225,365,1169","113"
"674","F5","5AW44","1025,1003,1025,1035,1048,1040,1057,1059,1086,1059,1086,1003","44"
"675","F5","5AW48","1026,676,1026,708,1049,713,1058,732,1087,732,1087,676","48"
"676","F5","5AW64","845,676,845,708,868,713,877,732,906,732,906,676","64"
"677","F5","5AW79","664,675,664,707,687,712,696,731,725,731,725,675","79"
"678","F5","5AW99","484,675,484,707,507,712,516,731,545,731,545,675","99"
"679","F5","5AW119","304,676,304,708,327,713,336,732,365,732,365,676","119"
"680","F5","5AW134","123,840,123,872,146,877,155,896,184,896,184,840","134"
"681","F5","5AW117","303,839,303,871,326,876,335,895,364,895,364,839","117"
"682","F5","5AW97","484,840,484,872,507,877,516,896,545,896,545,840","97"
"683","F5","5AW77","664,840,664,872,687,877,696,896,725,896,725,840","77"
"684","F5","5AW62","844,842,844,870,867,873,876,898,905,898,905,842","62"
"685","F5","5AW46","1025,840,1025,872,1048,877,1057,896,1086,896,1086,840","46"
"686","F5","5AW132","123,1004,123,1036,146,1041,155,1060,184,1060,184,1004","132"
"687","F5","5AW115","303,1004,303,1036,326,1041,335,1060,364,1060,364,1004","115"
"688","F5","5AW95","484,1005,484,1037,507,1042,516,1061,545,1061,545,1005","95"
"689","F5","5AW75","664,1005,664,1037,687,1038,696,1061,725,1061,725,1005","75"
"690","F5","5AW60","844,1004,844,1036,867,1041,876,1060,905,1060,905,1004","60"
"691","F5","5AW136","123,675,123,707,146,712,155,731,184,731,184,675","136"
"692","F5","5AW129","155,1274,188,1274,186,1330,123,1330,123,1300,147,1291","129"
"693","F5","5AW112","335,1273,368,1273,366,1329,303,1329,303,1299,327,1290","112"
"694","F5","5AW41","1056,1273,1089,1273,1087,1329,1024,1329,1024,1299,1048,1290","41"
"695","F5","5AW57","877,1273,910,1273,908,1329,845,1329,845,1299,869,1290","57"
"696","F5","5AW72","696,1273,729,1273,727,1329,664,1329,664,1299,688,1290","72"
"697","F5","5AW92","516,1273,549,1273,547,1329,484,1329,484,1299,508,1290","92"
"698","F5","5AW43","1057,1110,1090,1110,1088,1166,1025,1166,1025,1136,1049,1127","43"
"699","F5","5AW59","877,1109,910,1109,908,1165,845,1165,845,1135,869,1126","59"
"700","F5","5AW74","695,1109,728,1109,726,1165,663,1165,663,1135,687,1126","74"
"701","F5","5AW94","517,1109,550,1109,548,1165,485,1165,485,1135,509,1126","94"
"702","F5","5AW114","335,1109,368,1109,366,1165,303,1165,303,1135,327,1126","114"
"703","F5","5AW131","155,1108,188,1108,186,1164,123,1164,123,1134,147,1125","131"
"704","F5","5AW45","1057,945,1090,945,1088,1001,1025,1001,1025,971,1049,962","45"
"705","F5","5AW61","876,945,909,945,907,1001,844,1001,844,971,868,962","61"
"706","F5","5AW76","696,945,729,945,727,1001,664,1001,664,971,688,962","76"
"707","F5","5AW96","515,945,548,945,546,1001,483,1001,483,971,507,962","96"
"708","F5","5AW116","335,944,368,944,366,1000,303,1000,303,970,327,961","116"
"709","F5","5AW133","155,945,188,945,186,1001,123,1001,123,971,147,962","133"
"710","F5","5AW118","334,781,367,781,365,837,302,837,302,807,326,798","118"
"711","F5","5AW98","516,781,549,781,547,837,484,837,484,807,508,798","98"
"712","F5","5AW78","695,781,728,781,726,837,663,837,663,807,687,798","78"
"713","F5","5AW63","876,781,909,781,907,837,844,837,844,807,868,798","63"
"714","F5","5AW47","1057,780,1090,780,1088,836,1025,836,1025,806,1049,797","47"
"715","F5","5AW135","154,781,187,781,185,837,122,837,122,807,146,798","135"
"716","F5","5AW125","190,943,222,943,230,966,254,970,253,1000,190,999","125"
"717","F5","5AW128","191,1273,223,1273,230,1292,253,1298,254,1330,191,1329","128"
"718","F5","5AW112","371,1273,403,1273,410,1292,433,1298,434,1330,371,1329","112"
"719","F5","5AW105","370,780,402,780,409,799,432,805,433,837,370,836","105"
"720","F5","5AW108","370,944,402,944,409,963,432,969,433,1001,370,1000","108"
"721","F5","5AW110","369,1109,401,1109,408,1128,431,1134,432,1166,369,1165","110"
"722","F5","5AW85","550,780,582,780,589,799,612,805,613,837,550,836","85"
"723","F5","5AW89","551,1107,583,1107,590,1126,613,1132,614,1164,551,1163","89"
"724","F5","5AW87","551,944,583,944,590,963,613,969,614,1001,551,1000","87"
"725","F5","5AW91","551,1273,583,1273,590,1292,613,1298,614,1330,551,1329","91"
"726","F5","5AW66","731,780,763,780,770,799,793,805,794,837,731,836","66"
"727","F5","5AW68","731,943,763,943,770,962,793,968,794,1000,731,999","68"
"728","F5","5AW71","732,1273,764,1273,771,1292,794,1298,795,1330,732,1329","71"
"729","F5","5AW50","911,780,943,780,950,799,973,805,974,837,911,836","50"
"730","F5","5AW52","911,943,943,943,950,962,973,968,974,1000,911,999","52"
"731","F5","5AW54","911,1109,943,1109,950,1128,973,1134,974,1166,911,1165","54"
"732","F5","5AW56","911,1273,943,1273,950,1292,973,1298,974,1330,911,1329","56"
"733","F5","5AW123","190,779,222,779,229,798,252,804,253,836,190,835","123"
"734","F5","5AW82","541,423,541,455,564,460,573,479,602,479,602,423","82"
"735","F5","5AW31","1166,424,1168,481,1198,481,1207,461,1231,455,1231,425","31"
"736","F5","5AW11","1461,423,1461,455,1484,459,1493,479,1522,479,1522,423","11"
"737","F5","5AW10","1529,423,1531,480,1561,480,1570,460,1594,454,1594,424","10"
"738","F5","5AW13","1347,425,1349,482,1379,482,1388,462,1412,456,1412,426","13"
"739","F5","5AW29","1313,529,1346,529,1344,585,1281,585,1281,555,1305,546","29"
"740","F5","5AW12","1493,529,1526,529,1524,585,1461,585,1461,555,1485,546","12"
"741","F5","5AW09","1532,529,1564,529,1571,548,1594,554,1595,586,1532,585","09"
"742","F5","5AW32","1168,528,1200,528,1207,547,1230,553,1231,585,1168,584","32"
"743","F5","5AW83","572,529,605,529,603,585,540,585,540,555,564,546","83"
"744","F5","5AW30","1281,423,1281,455,1304,460,1313,479,1342,479,1342,423","30"
"745","F4","B4CWP05","3464,1522,3529,1562","1"
"746","F4","B4CWP02","2766,1520,2831,1560","2"
"747","F4","B4CWP04","3116,1521,3181,1561","3"
"748","F4","B4CWP01","2767,1275,2832,1315","4"
"749","F4","B4CWP03","2941,1275,3006,1315","5"
"750","F4","B4DWP01","2766,854,2831,894","6"
"751","F4","B4DWP03","3463,855,3528,895","7"
"752","F4","B4DWP02","3114,855,3179,895","8"
"753","F4","B4DWP04","3812,854,3877,894","9"
"754","F4","B4BLW10","1830,1459,1894,1491","10"
"755","F4","B4BLW12","1943,1377,2007,1409","11"
"756","F4","B4BLW11","1943,1411,2007,1443","12"
"757","F4","B4BLW26","2016,1458,2080,1490","13"
"758","F4","B4BLW28","2140,1378,2204,1410","14"
"759","F4","B4BLW27","2140,1411,2204,1443","15"
"760","F4","B4BLW44","2213,1459,2277,1491","16"
"761","F4","B4BLW47","2327,1385,2391,1417","17"
"762","F4","B4BLW46","2327,1418,2391,1450","18"
"763","F4","B4BLW45","2327,1547,2391,1579","19"
"764","F4","B4BLW08","1830,1296,1894,1328","20"
"765","F4","B4BLW09","1830,1331,1894,1363","21"
"766","F4","B4BLW13","1943,1249,2007,1281","22"
"767","F4","B4BLW24","2016,1296,2080,1328","23"
"768","F4","B4BLW25","2016,1330,2080,1362","24"
"769","F4","B4BLW30","2140,1216,2204,1248","25"
"770","F4","B4BLW29","2141,1250,2205,1282","26"
"771","F4","B4BLW49","2327,1223,2391,1255","27"
"772","F4","B4BLW48","2326,1256,2390,1288","28"
"773","F4","B4BLW42","2213,1296,2277,1328","29"
"774","F4","B4BLW43","2213,1331,2277,1363","30"
"775","F4","B4BLW05","1830,1007,1894,1039","31"
"776","F4","B4BLW15","1943,1054,2007,1086","32"
"777","F4","B4BLW32","2141,1054,2205,1086","33"
"778","F4","B4BLW51","2327,1060,2391,1092","34"
"779","F4","B4BLW50","2327,1095,2391,1127","35"
"780","F4","B4BLW06","1830,1134,1894,1166","36"
"781","F4","B4BLW07","1830,1169,1894,1201","37"
"782","F4","B4BLW23","2016,1168,2080,1200","38"
"783","F4","B4BLW31","2140,1088,2204,1120","39"
"784","F4","B4BLW40","2213,1135,2277,1167","40"
"785","F4","B4BLW41","2213,1169,2277,1201","41"
"786","F4","B4BLW04","1830,973,1894,1005","42"
"787","F4","B4BLW17","1944,892,2008,924","43"
"788","F4","B4BLW34","2141,891,2205,923","44"
"789","F4","B4BLW53","2328,899,2392,931","45"
"790","F4","B4BLW52","2328,933,2392,965","46"
